,source, target, distance,Unnamed: 3,in_hra_pop
1677,VH_M_left_lingula_superior_bronchopulmonary_segment,VH_M_left_medial_basal_bronchopulmonary_segment,-1,,False
1678,VH_M_hilum_R,VH_M_right_lateral_basal_bronchus,-1,,False
1679,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_right_superior_lobar_bronchus,-1,,False
1680,VH_M_right_lateral_basal_bronchopulmonary_segment,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1681,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_hilum_upper_R,-1,,False
1682,VH_M_hilum_lower_R,VH_M_right_lower_lobar_bronchus,-1,,False
1683,VH_M_hilum_middle_R,VH_M_right_middle_lobar_bronchus,-1,,False
1684,VH_M_right_lateral_bronchopulmonary_segment,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1685,VH_M_hilum_lower_R,VH_M_right_lateral_basal_bronchus,-1,,False
1686,VH_M_hilum_R,VH_M_right_superior_lobar_bronchus,-1,,False
1687,VH_M_hilum_upper_L,VH_M_left_lingula_superior_bronchopulmonary_segment,-1,,False
1688,VH_M_hilum_lower_L,VH_M_left_anterior_basal_bronchus,-1,,False
1689,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_right_intermediate_bronchus,-1,,False
1690,VH_M_hilum_R,VH_M_hilum_upper_R,-1,,False
1691,VH_M_left_inferior_lobar_bronchus,VH_M_left_lateral_basal_bronchus,-1,,False
1692,VH_M_hilum_middle_R,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1693,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_hilum_upper_L,-1,,False
1694,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_inferior_lobar_bronchus,-1,,False
1695,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_left_lateral_basal_bronchus,-1,,False
1696,VH_M_left_lingula_inferior_bronchopulmonary_segment,VH_M_left_lingula_superior_bronchopulmonary_segment,-1,,False
1697,VH_M_hilum_R,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1698,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_anterior_basal_bronchus,-1,,False
1699,VH_M_right_anterior_bronchopulmonary_segment,VH_M_right_medial_bronchopulmonary_segment,-1,,False
1700,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_superior_bronchus,-1,,False
1701,VH_M_bronchus,VH_M_cartilage_of_the_tertiary_bronchus_R,-1,,False
1702,VH_M_hilum_R,VH_M_right_intermediate_bronchus,-1,,False
1703,VH_M_right_posterior_bronchopulmonary_segment,VH_M_right_superior_bronchus,-1,,False
1704,VH_M_right_anterior_bronchus,VH_M_right_superior_lobar_bronchus,-1,,False
1705,VH_M_right_anterior_bronchopulmonary_segment,VH_M_right_apical_bronchopulmonary_segment,-1,,False
1706,VH_M_hilum_upper_R,VH_M_right_superior_lobar_bronchus,-1,,False
1707,VH_M_hilum_lower_R,VH_M_right_intermediate_bronchus,-1,,False
1708,VH_M_hilum_lower_L,VH_M_left_medial_basal_bronchus,-1,,False
1709,VH_M_hilum_R,VH_M_right_anterior_basal_bronchopulmonary_segment,-1,,False
1710,VH_M_bronchus,VH_M_hilum_R,-1,,False
1711,VH_M_hilum_R,VH_M_right_lateral_bronchus,-1,,False
1712,VH_M_right_lateral_basal_bronchus,VH_M_right_posterior_basal,-1,,False
1713,VH_M_right_intermediate_bronchus,VH_M_right_middle_lobar_bronchus,-1,,False
1714,VH_M_hilum_R,VH_M_right_medial_basal_bronchus,-1,,False
1715,VH_M_left_medial_basal_bronchopulmonary_segment,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1716,VH_M_right_anterior_basal_bronchus,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1717,VH_M_left_posetrior_basal_bronchopulmonary_segment,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1718,VH_M_hilum_lower_R,VH_M_hilum_middle_R,-1,,False
1719,VH_M_hilum_upper_R,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1720,VH_M_left_inferior_lobar_bronchus,VH_M_left_superior_bronchus,-1,,False
1721,VH_M_hilum_lower_L,VH_M_left_medial_basal_bronchopulmonary_segment,-1,,False
1722,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_hilum_lower_R,-1,,False
1723,VH_M_left_anterior_bronchopulmonary_segment,VH_M_left_posterior_bronchopulmonary_segment,-1,,False
1724,VH_M_hilum_middle_R,VH_M_hilum_upper_R,-1,,False
1725,VH_M_right_lower_lobar_bronchus,VH_M_right_superior_bronchus,-1,,False
1726,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_left_superior_bronchus,-1,,False
1727,VH_M_left_lingula_inferior_bronchus,VH_M_left_lingular_bronchus,-1,,False
1728,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_hilum_L,-1,,False
1729,VH_M_right_medial_bronchus,VH_M_right_middle_lobar_bronchus,-1,,False
1730,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_posterior_bronchus,-1,,False
1731,VH_M_hilum_middle_R,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1732,VH_M_hilum_upper_L,VH_M_left_medial_basal_bronchopulmonary_segment,-1,,False
1733,VH_M_hilum_lower_R,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1734,VH_M_hilum_upper_L,VH_M_left_superior_lobar_bronchus,-1,,False
1735,VH_M_bronchus,VH_M_hilum_lower_R,-1,,False
1736,VH_M_hilum_L,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1737,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_right_anterior_bronchus,-1,,False
1738,VH_M_hilum_R,VH_M_right_medial_bronchopulmonary_segment,-1,,False
1739,VH_M_right_anterior_basal_bronchopulmonary_segment,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1740,VH_M_left_lingula_inferior_bronchopulmonary_segment,VH_M_left_medial_basal_bronchopulmonary_segment,-1,,False
1741,VH_M_left_lateral_basal_bronchopulmonary_segment,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1742,VH_M_left_inferior_lobar_bronchus,VH_M_left_posterior_basal_bronchus,-1,,False
1743,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_lower_lobar_bronchus,-1,,False
1744,VH_M_hilum_R,VH_M_right_anterior_bronchus,-1,,False
1745,VH_M_right_intermediate_bronchus,VH_M_right_superior_lobar_bronchus,-1,,False
1746,VH_M_hilum_R,VH_M_right_apical_bronchopulmonary_segment,-1,,False
1747,VH_M_left_anterior_basal_bronchopulmonary_segment,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1748,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1749,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_left_posterior_basal_bronchus,-1,,False
1750,VH_M_right_posterior_bronchopulmonary_segment,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1751,VH_M_hilum_L,VH_M_left_superior_bronchus,-1,,False
1752,VH_M_bronchus,VH_M_right_lower_lobar_bronchus,-1,,False
1753,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_hilum_R,-1,,False
1754,VH_M_left_anterior_basal_bronchus,VH_M_left_inferior_lobar_bronchus,-1,,False
1755,VH_M_right_lateral_bronchopulmonary_segment,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1756,VH_M_hilum_upper_R,VH_M_right_anterior_bronchus,-1,,False
1757,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_apical_bronchus,-1,,False
1758,VH_M_hilum_upper_R,VH_M_right_apical_bronchopulmonary_segment,-1,,False
1759,VH_M_right_posterior_basal_bronchopulmonary_segment,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1760,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_medial_bronchus,-1,,False
1761,VH_M_hilum_lower_R,VH_M_hilum_upper_R,-1,,False
1762,VH_M_hilum_lower_L,VH_M_left_lingula_inferior_bronchopulmonary_segment,-1,,False
1763,VH_M_right_anterior_basal_bronchopulmonary_segment,VH_M_right_lateral_basal_bronchopulmonary_segment,-1,,False
1764,VH_M_hilum_lower_L,VH_M_left_inferior_lobar_bronchus,-1,,False
1765,VH_M_hilum_lower_L,VH_M_hilum_upper_L,-1,,False
1766,VH_M_hilum_R,VH_M_right_posterior_basal,-1,,False
1767,VH_M_hilum_lower_R,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1768,VH_M_hilum_lower_L,VH_M_left_posetrior_basal_bronchopulmonary_segment,-1,,False
1769,VH_M_hilum_middle_R,VH_M_right_medial_bronchopulmonary_segment,-1,,False
1770,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_lateral_basal_bronchus,-1,,False
1771,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_hilum_lower_L,-1,,False
1772,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_middle_lobar_bronchus,-1,,False
1773,VH_M_hilum_lower_R,VH_M_right_anterior_basal_bronchopulmonary_segment,-1,,False
1774,VH_M_hilum_lower_R,VH_M_right_medial_basal_bronchus,-1,,False
1775,VH_M_hilum_R,VH_M_right_medial_basal_bronchopulmonary_segment,-1,,False
1776,VH_M_hilum_L,VH_M_left_posterior_basal_bronchus,-1,,False
1777,VH_M_right_apical_bronchus,VH_M_right_superior_lobar_bronchus,-1,,False
1778,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1779,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_superior_bronchus,-1,,False
1780,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_hilum_L,-1,,False
1781,VH_M_hilum_R,VH_M_right_posterior_basal_bronchopulmonary_segment,-1,,False
1782,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_anterior_basal_bronchus,-1,,False
1783,VH_M_hilum_L,VH_M_left_lateral_basal_bronchus,-1,,False
1784,VH_M_right_lateral_bronchopulmonary_segment,VH_M_right_medial_bronchopulmonary_segment,-1,,False
1785,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1786,VH_M_hilum_L,VH_M_hilum_lower_L,-1,,False
1787,VH_M_left_inferior_lobar_bronchus,VH_M_left_medial_basal_bronchus,-1,,False
1788,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_lingula_inferior_bronchus,-1,,False
1789,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_lingula_superior_bronchus,-1,,False
1790,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_lateral_basal_bronchus,-1,,False
1791,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_hilum_R,-1,,False
1792,VH_M_left_lingula_superior_bronchopulmonary_segment,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1793,VH_M_hilum_L,VH_M_left_lingula_superior_bronchopulmonary_segment,-1,,False
1794,VH_M_right_lower_lobar_bronchus,VH_M_right_middle_lobar_bronchus,-1,,False
1795,VH_M_left_inferior_lobar_bronchus,VH_M_left_superior_lobar_bronchus,-1,,False
1796,VH_M_left_lingula_superior_bronchus,VH_M_left_lingular_bronchus,-1,,False
1797,VH_M_right_medial_basal_bronchopulmonary_segment,VH_M_right_posterior_basal_bronchopulmonary_segment,-1,,False
1798,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_superior_lobar_bronchus,-1,,False
1799,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_medial_basal_bronchus,-1,,False
1800,VH_M_right_anterior_basal_bronchopulmonary_segment,VH_M_right_medial_bronchopulmonary_segment,-1,,False
1801,VH_M_left_apical_bronchopulmonary_segment,VH_M_left_posterior_bronchopulmonary_segment,-1,,False
1802,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_hilum_upper_R,-1,,False
1803,VH_M_hilum_R,VH_M_right_anterior_basal_bronchus,-1,,False
1804,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_left_posterior_basal_bronchus,-1,,False
1805,VH_M_hilum_R,VH_M_right_superior_bronchus,-1,,False
1806,VH_M_right_medial_basal_bronchopulmonary_segment,VH_M_right_medial_bronchopulmonary_segment,-1,,False
1807,VH_M_right_apical_bronchopulmonary_segment,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1808,VH_M_right_anterior_basal_bronchus,VH_M_right_posterior_basal,-1,,False
1809,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_posterior_bronchopulmonary_segment,-1,,False
1810,VH_M_left_anterior_bronchopulmonary_segment,VH_M_left_apical_bronchopulmonary_segment,-1,,False
1811,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_intermediate_bronchus,-1,,False
1812,VH_M_cartilage_of_the_lobar_bronchus_L,VH_M_left_superior_lobar_bronchus,-1,,False
1813,VH_M_hilum_lower_R,VH_M_right_superior_bronchus,-1,,False
1814,VH_M_left_anterior_basal_bronchopulmonary_segment,VH_M_left_lateral_basal_bronchopulmonary_segment,-1,,False
1815,VH_M_hilum_L,VH_M_left_anterior_basal_bronchus,-1,,False
1816,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_hilum_middle_R,-1,,False
1817,VH_M_cartilage_of_the_lobar_bronchus_R,VH_M_hilum_lower_R,-1,,False
1818,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_anterior_basal_bronchopulmonary_segment,-1,,False
1819,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_lateral_bronchus,-1,,False
1820,VH_M_cartilage_of_the_tertiary_bronchus_R,VH_M_right_medial_basal_bronchus,-1,,False
1821,VH_M_hilum_upper_L,VH_M_left_lingular_bronchus,-1,,False
1822,VH_M_cartilage_of_the_tertiary_bronchus_L,VH_M_hilum_lower_L,-1,,False
1823,VH_M_hilum_R,VH_M_hilum_lower_R,-1,,False
1824,VH_M_right_lateral_basal_bronchopulmonary_segment,VH_M_right_medial_basal_bronchopulmonary_segment,-1,,False
1825,VH_M_hilum_middle_R,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1826,VH_M_hilum_lower_R,VH_M_right_posterior_basal,-1,,False
1827,VH_M_hilum_L,VH_M_left_medial_basal_bronchus,-1,,False
1828,VH_M_hilum_lower_L,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1829,VH_M_right_lateral_bronchopulmonary_segment,VH_M_right_medial_basal_bronchopulmonary_segment,-1,,False
1830,VH_M_hilum_lower_L,VH_M_left_lateral_basal_bronchus,-1,,False
1831,VH_M_hilum_upper_L,VH_M_left_lingula_inferior_bronchopulmonary_segment,-1,,False
1832,VH_M_right_lateral_bronchus,VH_M_right_middle_lobar_bronchus,-1,,False
1833,VH_M_hilum_L,VH_M_left_medial_basal_bronchopulmonary_segment,-1,,False
1834,VH_M_hilum_R,VH_M_right_posterior_bronchus,-1,,False
1835,VH_M_hilum_L,VH_M_left_superior_lobar_bronchus,-1,,False
1836,VH_M_hilum_lower_R,VH_M_right_medial_basal_bronchopulmonary_segment,-1,,False
1837,VH_M_hilum_middle_R,VH_M_right_medial_bronchus,-1,,False
1838,VH_M_right_lateral_basal_bronchopulmonary_segment,VH_M_right_posterior_basal_bronchopulmonary_segment,-1,,False
1839,VH_M_right_superior_bronchopulmonary_segment,VH_M_right_superior_bronchus,-1,,False
1840,VH_M_hilum_R,VH_M_right_anterior_bronchopulmonary_segment,-1,,False
1841,VH_M_right_anterior_basal_bronchopulmonary_segment,VH_M_right_medial_basal_bronchopulmonary_segment,-1,,False
1842,VH_M_hilum_upper_L,VH_M_left_superior_bronchopulmonary_segment,-1,,False
1843,VH_M_hilum_R,VH_M_right_lower_lobar_bronchus,-1,,False
1844,VH_M_right_intermediate_bronchus,VH_M_right_superior_bronchopulmonary_segment,-1,,False
1845,VH_M_right_lower_lobar_bronchus,VH_M_right_medial_basal_bronchus,-1,,False
1846,VH_M_left_anterior_basal_bronchopulmonary_segment,VH_M_left_medial_basal_bronchopulmonary_segment,-1,,False
1847,VH_M_hilum_lower_L,VH_M_left_superior_bronchus,-1,,False
1848,VH_M_right_anterior_bronchopulmonary_segment,VH_M_right_lateral_bronchopulmonary_segment,-1,,False
1849,VH_M_hilum_upper_R,VH_M_right_posterior_bronchus,-1,,False
1850,VH_M_cartilage_of_the_main_bronchus_R,VH_M_right_main_bronchus,-1,,False
1851,VH_M_cartilage_of_the_main_bronchus_L,VH_M_left_main_bronchus,-1,,False
1852,VH_M_body_of_pancreas,VH_M_tail_of_pancreas,-1,,False
1853,VH_M_body_of_pancreas,VH_M_neck_of_pancreas,-1,,False
1854,VH_M_head_of_pancreas,VH_M_neck_of_pancreas,-1,,False
1855,VH_M_head_of_pancreas,VH_M_uncinate_process_of_the_pancreas,-1,,False
1856,VH_M_ischium_compact_bone_R,VH_M_ischium_spongy_bone_R,-1,,False
1857,VH_M_ischium_compact_bone_R,VH_M_pubis_spongy_bone_R,-1,,False
1858,VH_M_ischium_spongy_bone_R,VH_M_pubis_compact_bone_R,-1,,False
1859,VH_M_ischium_spongy_bone_R,VH_M_pubis_spongy_bone_R,-1,,False
1860,VH_M_pubis_compact_bone_R,VH_M_pubis_spongy_bone_R,-1,,False
1861,VH_M_ischium_compact_bone_R,VH_M_pubis_compact_bone_R,-1,,False
1862,VH_M_ilium_compact_bone_R,VH_M_ilium_spongy_bone_R,-1,,False
1863,VH_M_anterior_fibromuscular_stroma_L,VH_M_peripheral_zone_of_prostate_L,-1,,False
1864,VH_M_central_zone_of_prostate_L,VH_M_peripheral_zone_of_prostate_L,-1,,False
1865,VH_M_prostate_duct_L,VH_M_transition_zone__of_prostate_L,-1,,False
1866,VH_M_anterior_fibromuscular_stroma_R,VH_M_base_of_prostate,-1,,False
1867,VH_M_peripheral_zone_of_prostate_L,VH_M_peripheral_zone_of_prostate_R,-1,,False
1868,VH_M_peripheral_zone_of_prostate_L,VH_M_prostate_duct_L,-1,,False
1869,VH_M_transition_zone__of_prostate_L,VH_M_transition_zone_of_prostate_R,-1,,False
1870,VH_M_central_zone_of_prostate_L,VH_M_peripheral_zone_of_prostate_R,-1,,False
1871,VH_M_prostatic_utricle,VH_M_seminal_colliculus,-1,,False
1872,VH_M_central_zone_of_prostate_L,VH_M_central_zone_of_prostate_R,-1,,False
1873,VH_M_anterior_fibromuscular_stroma_R,VH_M_apex_of_prostate,-1,,False
1874,VH_M_base_of_prostate,VH_M_central_zone_of_prostate_L,-1,,False
1875,VH_M_base_of_prostate,VH_M_peripheral_zone_of_prostate_L,-1,,False
1876,VH_M_anterior_fibromuscular_stroma_L,VH_M_base_of_prostate,-1,,False
1877,VH_M_central_zone_of_prostate_R,VH_M_ejaculatory_duct,-1,,False
1878,VH_M_apex_of_prostate,VH_M_peripheral_zone_of_prostate_L,-1,,False
1879,VH_M_base_of_prostate,VH_M_transition_zone_of_prostate_R,-1,,False
1880,VH_M_apex_of_prostate,VH_M_prostate_duct_R,-1,,False
1881,VH_M_ejaculatory_duct,VH_M_seminal_vesicle,-1,,False
1882,VH_M_anterior_fibromuscular_stroma_L,VH_M_apex_of_prostate,-1,,False
1883,VH_M_peripheral_zone_of_prostate_L,VH_M_transition_zone__of_prostate_L,-1,,False
1884,VH_M_base_of_prostate,VH_M_peripheral_zone_of_prostate_R,-1,,False
1885,VH_M_base_of_prostate,VH_M_central_zone_of_prostate_R,-1,,False
1886,VH_M_anterior_fibromuscular_stroma_L,VH_M_anterior_fibromuscular_stroma_R,-1,,False
1887,VH_M_prostate_duct_R,VH_M_transition_zone_of_prostate_R,-1,,False
1888,VH_M_apex_of_prostate,VH_M_prostate_duct_L,-1,,False
1889,VH_M_apex_of_prostate,VH_M_peripheral_zone_of_prostate_R,-1,,False
1890,VH_M_central_zone_of_prostate_L,VH_M_ejaculatory_duct,-1,,False
1891,VH_M_anterior_fibromuscular_stroma_L,VH_M_transition_zone__of_prostate_L,-1,,False
1892,VH_M_central_zone_of_prostate_L,VH_M_transition_zone__of_prostate_L,-1,,False
1893,VH_M_ejaculatory_duct,VH_M_seminal_colliculus,-1,,False
1894,VH_M_peripheral_zone_of_prostate_R,VH_M_prostate_duct_R,-1,,False
1895,VH_M_peripheral_zone_of_prostate_R,VH_M_transition_zone_of_prostate_R,-1,,False
1896,VH_M_central_zone_of_prostate_R,VH_M_peripheral_zone_of_prostate_L,-1,,False
1897,VH_M_anterior_fibromuscular_stroma_R,VH_M_transition_zone_of_prostate_R,-1,,False
1898,VH_M_anterior_fibromuscular_stroma_R,VH_M_peripheral_zone_of_prostate_R,-1,,False
1899,VH_M_central_zone_of_prostate_R,VH_M_transition_zone_of_prostate_R,-1,,False
1900,VH_M_base_of_prostate,VH_M_transition_zone__of_prostate_L,-1,,False
1901,VH_M_central_zone_of_prostate_R,VH_M_peripheral_zone_of_prostate_R,-1,,False
1902,VH_M_anterior_fibromuscular_stroma_R,VH_M_central_zone_of_prostate_R,-1,,False
1903,VH_M_anterior_fibromuscular_stroma_L,VH_M_central_zone_of_prostate_L,-1,,False
1904,VH_M_ileum,VH_M_ileum_terminal,-1,,False
1905,VH_M_duodenum_descending,VH_M_sphincter_of_hepatopancreatic_ampulla,-1,,False
1906,VH_M_duodenum_descending,VH_M_duodenum_superior,-1,,False
1907,VH_M_duodenum_ascending,VH_M_duodenum_horizonal,-1,,False
1908,VH_M_ileum,VH_M_jejunum,-1,,False
1909,VH_M_duodenum_ascending,VH_M_jejunum,-1,,False
1910,VH_M_duodenum_descending,VH_M_duodenum_horizonal,-1,,False
1911,VH_M_duodenal_ampulla,VH_M_duodenum_superior,-1,,False
1912,VH_M_duodenum_descending,VH_M_papilla_of_santorini,-1,,False
1913,VH_M_ninth_thoracic_spinal_cord_segment,VH_M_tenth_thoracic_spinal_cord_segment,-1,,False
1914,VH_M_eleventh_thoracic_spinal_cord_segment,VH_M_twelfth_thoracic_spinal_cord_segment,-1,,False
1915,VH_M_C3_segment_of_cervical_spinal_cord,VH_M_C4_segment_of_cervical_spinal_cord,-1,,False
1916,VH_M_C7_segment_of_cervical_spinal_cord,VH_M_C8_segment_of_cervical_spinal_cord,-1,,False
1917,VH_M_C4_segment_of_cervical_spinal_cord,VH_M_C5_segment_of_cervical_spinal_cord,-1,,False
1918,VH_M_fifth_lumbar_spinal_cord_segment,VH_M_fourth_lumbar_spinal_cord_segment,-1,,False
1919,VH_M_fifth_thoracic_spinal_cord_segment,VH_M_sixth_thoracic_spinal_cord_segment,-1,,False
1920,VH_M_C8_segment_of_cervical_spinal_cord,VH_M_first_thoracic_spinal_cord_segment,-1,,False
1921,VH_M_fourth_lumbar_spinal_cord_segment,VH_M_third_lumbar_spinal_cord_segment,-1,,False
1922,VH_M_C6_segment_of_cervical_spinal_cord,VH_M_C7_segment_of_cervical_spinal_cord,-1,,False
1923,VH_M_first_thoracic_spinal_cord_segment,VH_M_second_thoracic_spinal_cord_segment,-1,,False
1924,VH_M_first_lumbar_spinal_cord_segment,VH_M_second_lumbar_spinal_cord_segment,-1,,False
1925,VH_M_first_sacral_spinal_cord_segment,VH_M_second_sacral_spinal_cord_segment,-1,,False
1926,VH_M_fifth_thoracic_spinal_cord_segment,VH_M_fourth_thoracic_spinal_cord_segment,-1,,False
1927,VH_M_C5_segment_of_cervical_spinal_cord,VH_M_C6_segment_of_cervical_spinal_cord,-1,,False
1928,VH_M_second_sacral_spinal_cord_segment,VH_M_third_sacral_spinal_cord_segment,-1,,False
1929,VH_M_second_thoracic_spinal_cord_segment,VH_M_third_thoracic_spinal_cord_segment,-1,,False
1930,VH_M_C2_segment_of_cervical_spinal_cord,VH_M_C3_segment_of_cervical_spinal_cord,-1,,False
1931,VH_M_eighth_thoracic_spinal_cord_segment,VH_M_seventh_thoracic_spinal_cord_segment,-1,,False
1932,VH_M_seventh_thoracic_spinal_cord_segment,VH_M_sixth_thoracic_spinal_cord_segment,-1,,False
1933,VH_M_eleventh_thoracic_spinal_cord_segment,VH_M_tenth_thoracic_spinal_cord_segment,-1,,False
1934,VH_M_fourth_thoracic_spinal_cord_segment,VH_M_third_thoracic_spinal_cord_segment,-1,,False
1935,VH_M_eighth_thoracic_spinal_cord_segment,VH_M_ninth_thoracic_spinal_cord_segment,-1,,False
1936,VH_M_second_lumbar_spinal_cord_segment,VH_M_third_lumbar_spinal_cord_segment,-1,,False
1937,VH_M_fourth_sacral_spinal_cord_segment,VH_M_third_sacral_spinal_cord_segment,-1,,False
1938,VH_M_fifth_lumbar_spinal_cord_segment,VH_M_first_sacral_spinal_cord_segment,-1,,False
1939,VH_M_colic_surface_of_spleen,VH_M_hilum_of_spleen,-1,,False
1940,VH_M_diaphragmatic_surface_of_spleen,VH_M_renal_surface_of_spleen,-1,,False
1941,VH_M_hilum_of_spleen,VH_M_renal_surface_of_spleen,-1,,False
1942,VH_M_diaphragmatic_surface_of_spleen,VH_M_gastric_surface_of_spleen,-1,,False
1943,VH_M_colic_surface_of_spleen,VH_M_diaphragmatic_surface_of_spleen,-1,,False
1944,VH_M_gastric_surface_of_spleen,VH_M_hilum_of_spleen,-1,,False
1945,VH_M_colic_surface_of_spleen,VH_M_renal_surface_of_spleen,-1,,False
1946,VH_M_colic_surface_of_spleen,VH_M_gastric_surface_of_spleen,-1,,False
1947,VH_M_diaphragmatic_surface_of_spleen,VH_M_hilum_of_spleen,-1,,False
1948,VH_M_thymus_lobe_L,VH_M_thymus_lobe_R,-1,,False
1949,VH_M_carina,VH_M_trachea,-1,,False
1950,VH_M_trachea,VH_M_tracheal_cartilage,-1,,False
1951,VH_M_major_calyx_L_c,VH_M_renal_pelvis_L,-1,,False
1952,VH_M_minor_calyx_L_e,VH_M_minor_calyx_L_f,-1,,False
1953,VH_M_major_calyx_L_a,VH_M_renal_pelvis_L,-1,,False
1954,VH_M_major_calyx_L_c,VH_M_minor_calyx_L_g,-1,,False
1955,VH_M_major_calyx_L_c,VH_M_minor_calyx_L_h,-1,,False
1956,VH_M_minor_calyx_L_g,VH_M_minor_calyx_L_h,-1,,False
1957,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_c,-1,,False
1958,VH_M_minor_calyx_L_b,VH_M_minor_calyx_L_d,-1,,False
1959,VH_M_minor_calyx_L_a,VH_M_minor_calyx_L_b,-1,,False
1960,VH_M_major_calyx_L_b,VH_M_minor_calyx_L_e,-1,,False
1961,VH_M_minor_calyx_L_a,VH_M_minor_calyx_L_d,-1,,False
1962,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_b,-1,,False
1963,VH_M_major_calyx_L_b,VH_M_renal_pelvis_L,-1,,False
1964,VH_M_minor_calyx_L_b,VH_M_minor_calyx_L_c,-1,,False
1965,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_a,-1,,False
1966,VH_M_renal_pelvis_L,VH_M_ureter_L,-1,,False
1967,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_d,-1,,False
1968,VH_M_minor_calyx_L_c,VH_M_minor_calyx_L_d,-1,,False
1969,VH_M_major_calyx_L_b,VH_M_minor_calyx_L_f,-1,,False
1970,VH_M_minor_calyx_L_h,VH_M_minor_calyx_L_i,-1,,False
1971,VH_M_renal_pelvis_R,VH_M_ureter_R,-1,,False
1972,VH_M_minor_calyx_R_g,VH_M_minor_calyx_R_i,-1,,False
1973,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_d,-1,,False
1974,VH_M_minor_calyx_R_a,VH_M_minor_calyx_R_b,-1,,False
1975,VH_M_major_calyx_R_b,VH_M_renal_pelvis_R,-1,,False
1976,VH_M_minor_calyx_R_b,VH_M_minor_calyx_R_c,-1,,False
1977,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_c,-1,,False
