gene_label,in_hra,in_hra_pop,in_kpmp,in_mosdap,all_four
ENSG00000237720.2,0,1,0,0,False
ENSG00000237734.1,0,1,0,0,False
ENSG00000237773.7,0,1,0,0,False
ENSG00000237838.1,0,1,0,0,False
ENSG00000237844,0,1,0,0,False
ENSG00000237844.2,0,1,0,0,False
ENSG00000237851,0,1,0,0,False
ENSG00000237856.1,0,1,0,0,False
ENSG00000237920.2,0,1,0,0,False
ENSG00000237927,0,1,0,0,False
ENSG00000237975,0,1,0,0,False
ENSG00000237987,0,1,0,0,False
ENSG00000238031.1,0,1,0,0,False
ENSG00000238034.1,0,1,0,0,False
ENSG00000238122.1,0,1,0,0,False
ENSG00000238142,0,1,0,0,False
ENSG00000238142.2,0,1,0,0,False
ENSG00000238201,0,1,0,0,False
ENSG00000238246.1,0,1,0,0,False
ENSG00000238272.1,0,1,0,0,False
ENSG00000238279.1,0,1,0,0,False
ENSG00000239246.3,0,1,0,0,False
ENSG00000239311.1,0,1,0,0,False
ENSG00000239323.1,0,1,0,0,False
ENSG00000239344.1,0,1,0,0,False
ENSG00000239462.1,0,1,0,0,False
ENSG00000239572,0,1,0,0,False
ENSG00000239572.3,0,1,0,0,False
ENSG00000239715.1,0,1,0,0,False
ENSG00000239791.2,0,1,0,0,False
ENSG00000239920,0,1,0,0,False
ENSG00000240015.2,0,1,0,0,False
ENSG00000240036.4,0,1,0,0,False
ENSG00000240040.6,0,1,0,0,False
ENSG00000240207.7,0,1,0,0,False
ENSG00000240219,0,1,0,0,False
ENSG00000240224.1,0,1,0,0,False
ENSG00000240240.9,0,1,0,0,False
ENSG00000240291,0,1,0,0,False
ENSG00000240338,0,1,0,0,False
ENSG00000240376.1,0,1,0,0,False
ENSG00000240399.1,0,1,0,0,False
ENSG00000240401,0,1,0,0,False
ENSG00000240497,0,1,0,0,False
ENSG00000240521,0,1,0,0,False
ENSG00000240521.1,0,1,0,0,False
ENSG00000240527.1,0,1,0,0,False
ENSG00000240535,0,1,0,0,False
ENSG00000240535.8,0,1,0,0,False
ENSG00000240652,0,1,0,0,False
ENSG00000240687,0,1,0,0,False
ENSG00000240710,0,1,0,0,False
ENSG00000240731.1,0,1,0,0,False
ENSG00000240801,0,1,0,0,False
ENSG00000240801.1,0,1,0,0,False
ENSG00000241168.1,0,1,0,0,False
ENSG00000241180,0,1,0,0,False
ENSG00000241269,0,1,0,0,False
ENSG00000241280,0,1,0,0,False
ENSG00000241352.3,0,1,0,0,False
ENSG00000241357.1,0,1,0,0,False
ENSG00000241358.1,0,1,0,0,False
ENSG00000241411.1,0,1,0,0,False
ENSG00000241489.8,0,1,0,0,False
ENSG00000241490,0,1,0,0,False
ENSG00000241494,0,1,0,0,False
ENSG00000241520.1,0,1,0,0,False
ENSG00000241525,0,1,0,0,False
ENSG00000241577.1,0,1,0,0,False
ENSG00000241666,0,1,0,0,False
ENSG00000241720.2,0,1,0,0,False
ENSG00000241772.2,0,1,0,0,False
ENSG00000241962,0,1,0,0,False
ENSG00000241962.9,0,1,0,0,False
ENSG00000242029,0,1,0,0,False
ENSG00000242029.1,0,1,0,0,False
ENSG00000242282,0,1,0,0,False
ENSG00000242317.1,0,1,0,0,False
ENSG00000242327.1,0,1,0,0,False
ENSG00000242536,0,1,0,0,False
ENSG00000242588,0,1,0,0,False
ENSG00000242588.6,0,1,0,0,False
ENSG00000242590.1,0,1,0,0,False
ENSG00000242593.7,0,1,0,0,False
ENSG00000242795.2,0,1,0,0,False
ENSG00000242970.2,0,1,0,0,False
ENSG00000243004,0,1,0,0,False
ENSG00000243004.6,0,1,0,0,False
ENSG00000243008,0,1,0,0,False
ENSG00000243081,0,1,0,0,False
ENSG00000243081.2,0,1,0,0,False
ENSG00000243135.6,0,1,0,0,False
ENSG00000243155,0,1,0,0,False
ENSG00000243155.1,0,1,0,0,False
ENSG00000243176,0,1,0,0,False
ENSG00000243176.6,0,1,0,0,False
ENSG00000243276,0,1,0,0,False
ENSG00000243276.6,0,1,0,0,False
ENSG00000243403.1,0,1,0,0,False
ENSG00000243620,0,1,0,0,False
ENSG00000243777.1,0,1,0,0,False
ENSG00000243885,0,1,0,0,False
ENSG00000243944.5,0,1,0,0,False
ENSG00000244055,0,1,0,0,False
ENSG00000244137,0,1,0,0,False
ENSG00000244255.5,0,1,0,0,False
ENSG00000244278.1,0,1,0,0,False
ENSG00000244313,0,1,0,0,False
ENSG00000244313.3,0,1,0,0,False
ENSG00000244337,0,1,0,0,False
ENSG00000244380.1,0,1,0,0,False
ENSG00000244459,0,1,0,0,False
ENSG00000244491.1,0,1,0,0,False
ENSG00000244604.1,0,1,0,0,False
ENSG00000244693.1,0,1,0,0,False
ENSG00000244757.1,0,1,0,0,False
ENSG00000245008,0,1,0,0,False
ENSG00000245768,0,1,0,0,False
ENSG00000245768.7,0,1,0,0,False
ENSG00000245857,0,1,0,0,False
ENSG00000245857.3,0,1,0,0,False
ENSG00000246016.2,0,1,0,0,False
ENSG00000246090.7,0,1,0,0,False
ENSG00000246225,0,1,0,0,False
ENSG00000246308,0,1,0,0,False
ENSG00000246316.8,0,1,0,0,False
ENSG00000246331.2,0,1,0,0,False
ENSG00000246465.1,0,1,0,0,False
ENSG00000246731,0,1,0,0,False
ENSG00000246851,0,1,0,0,False
ENSG00000247033,0,1,0,0,False
ENSG00000247121.7,0,1,0,0,False
ENSG00000247134,0,1,0,0,False
ENSG00000247193,0,1,0,0,False
ENSG00000247228,0,1,0,0,False
ENSG00000247311,0,1,0,0,False
ENSG00000247311.3,0,1,0,0,False
ENSG00000247345.2,0,1,0,0,False
ENSG00000247679,0,1,0,0,False
ENSG00000247765.2,0,1,0,0,False
ENSG00000247903.1,0,1,0,0,False
ENSG00000247925,0,1,0,0,False
ENSG00000247925.2,0,1,0,0,False
ENSG00000247934,0,1,0,0,False
ENSG00000248115.1,0,1,0,0,False
ENSG00000248125,0,1,0,0,False
ENSG00000248138.5,0,1,0,0,False
ENSG00000248161,0,1,0,0,False
ENSG00000248165.1,0,1,0,0,False
ENSG00000248187.1,0,1,0,0,False
ENSG00000248206.2,0,1,0,0,False
ENSG00000248223.1,0,1,0,0,False
ENSG00000248242,0,1,0,0,False
ENSG00000248242.1,0,1,0,0,False
ENSG00000248245.1,0,1,0,0,False
ENSG00000248266.1,0,1,0,0,False
ENSG00000248268.1,0,1,0,0,False
ENSG00000248288.1,0,1,0,0,False
ENSG00000248373,0,1,0,0,False
ENSG00000248373.6,0,1,0,0,False
ENSG00000248375.1,0,1,0,0,False
ENSG00000248434.1,0,1,0,0,False
ENSG00000248443,0,1,0,0,False
ENSG00000248458,0,1,0,0,False
ENSG00000248491.6,0,1,0,0,False
ENSG00000248515,0,1,0,0,False
ENSG00000248515.2,0,1,0,0,False
ENSG00000248537.1,0,1,0,0,False
ENSG00000248545.3,0,1,0,0,False
ENSG00000248551,0,1,0,0,False
ENSG00000248559,0,1,0,0,False
ENSG00000248571,0,1,0,0,False
ENSG00000248571.1,0,1,0,0,False
ENSG00000248636,0,1,0,0,False
ENSG00000248636.7,0,1,0,0,False
ENSG00000248648.1,0,1,0,0,False
ENSG00000248664,0,1,0,0,False
ENSG00000248671.8,0,1,0,0,False
ENSG00000248752.3,0,1,0,0,False
ENSG00000248774,0,1,0,0,False
ENSG00000248794,0,1,0,0,False
ENSG00000248802.1,0,1,0,0,False
ENSG00000248935.1,0,1,0,0,False
ENSG00000248954.1,0,1,0,0,False
ENSG00000248968,0,1,0,0,False
ENSG00000248969.1,0,1,0,0,False
ENSG00000248973,0,1,0,0,False
ENSG00000248984.1,0,1,0,0,False
ENSG00000248991,0,1,0,0,False
ENSG00000249000.1,0,1,0,0,False
ENSG00000249001.5,0,1,0,0,False
ENSG00000249012.2,0,1,0,0,False
ENSG00000249021,0,1,0,0,False
ENSG00000249036,0,1,0,0,False
ENSG00000249094.2,0,1,0,0,False
ENSG00000249141,0,1,0,0,False
ENSG00000249141.1,0,1,0,0,False
ENSG00000249150.2,0,1,0,0,False
ENSG00000249159.6,0,1,0,0,False
ENSG00000249174.1,0,1,0,0,False
ENSG00000249207,0,1,0,0,False
ENSG00000249207.2,0,1,0,0,False
ENSG00000249209,0,1,0,0,False
ENSG00000249209.2,0,1,0,0,False
ENSG00000249228.1,0,1,0,0,False
ENSG00000249236.2,0,1,0,0,False
ENSG00000249237.5,0,1,0,0,False
ENSG00000249240,0,1,0,0,False
ENSG00000249240.2,0,1,0,0,False
ENSG00000249258,0,1,0,0,False
ENSG00000249259.3,0,1,0,0,False
ENSG00000249295,0,1,0,0,False
ENSG00000249319.2,0,1,0,0,False
ENSG00000249334.1,0,1,0,0,False
ENSG00000249341.1,0,1,0,0,False
ENSG00000249359,0,1,0,0,False
ENSG00000249359.3,0,1,0,0,False
ENSG00000249417.1,0,1,0,0,False
ENSG00000249451,0,1,0,0,False
ENSG00000249456,0,1,0,0,False
ENSG00000249476,0,1,0,0,False
ENSG00000249476.2,0,1,0,0,False
ENSG00000249492.2,0,1,0,0,False
ENSG00000249574,0,1,0,0,False
ENSG00000249624.9,0,1,0,0,False
ENSG00000249631,0,1,0,0,False
ENSG00000249635,0,1,0,0,False
ENSG00000249642,0,1,0,0,False
ENSG00000249678,0,1,0,0,False
ENSG00000249679,0,1,0,0,False
ENSG00000249679.2,0,1,0,0,False
ENSG00000249695,0,1,0,0,False
ENSG00000249731.1,0,1,0,0,False
ENSG00000249738,0,1,0,0,False
ENSG00000249738.10,0,1,0,0,False
ENSG00000249773.3,0,1,0,0,False
ENSG00000249776,0,1,0,0,False
ENSG00000249776.5,0,1,0,0,False
ENSG00000249806,0,1,0,0,False
ENSG00000249849,0,1,0,0,False
ENSG00000249856,0,1,0,0,False
ENSG00000249883.1,0,1,0,0,False
ENSG00000249894.1,0,1,0,0,False
ENSG00000249901.1,0,1,0,0,False
ENSG00000249942.1,0,1,0,0,False
ENSG00000249955,0,1,0,0,False
ENSG00000249955.2,0,1,0,0,False
ENSG00000249960.2,0,1,0,0,False
ENSG00000249984.1,0,1,0,0,False
ENSG00000249988,0,1,0,0,False
ENSG00000249988.1,0,1,0,0,False
ENSG00000249998,0,1,0,0,False
ENSG00000250041,0,1,0,0,False
ENSG00000250049,0,1,0,0,False
ENSG00000250049.7,0,1,0,0,False
ENSG00000250064,0,1,0,0,False
ENSG00000250075,0,1,0,0,False
ENSG00000250081,0,1,0,0,False
ENSG00000250092.2,0,1,0,0,False
ENSG00000250101.1,0,1,0,0,False
ENSG00000250122,0,1,0,0,False
ENSG00000250149,0,1,0,0,False
ENSG00000250149.2,0,1,0,0,False
ENSG00000250167.1,0,1,0,0,False
ENSG00000250183.2,0,1,0,0,False
ENSG00000250186.3,0,1,0,0,False
ENSG00000250195,0,1,0,0,False
ENSG00000250195.1,0,1,0,0,False
ENSG00000250243,0,1,0,0,False
ENSG00000250243.3,0,1,0,0,False
ENSG00000250244.5,0,1,0,0,False
ENSG00000250264.1,0,1,0,0,False
ENSG00000250267.2,0,1,0,0,False
ENSG00000250321,0,1,0,0,False
ENSG00000250328,0,1,0,0,False
ENSG00000250328.6,0,1,0,0,False
ENSG00000250349,0,1,0,0,False
ENSG00000250349.3,0,1,0,0,False
ENSG00000250375.2,0,1,0,0,False
ENSG00000250383,0,1,0,0,False
ENSG00000250390,0,1,0,0,False
ENSG00000250424,0,1,0,0,False
ENSG00000250424.4,0,1,0,0,False
ENSG00000250461.1,0,1,0,0,False
ENSG00000250501,0,1,0,0,False
ENSG00000250501.3,0,1,0,0,False
ENSG00000250519,0,1,0,0,False
ENSG00000250523.1,0,1,0,0,False
ENSG00000250551.1,0,1,0,0,False
ENSG00000250568.1,0,1,0,0,False
ENSG00000250602,0,1,0,0,False
ENSG00000250602.6,0,1,0,0,False
ENSG00000250619,0,1,0,0,False
ENSG00000250619.1,0,1,0,0,False
ENSG00000250644.3,0,1,0,0,False
ENSG00000250646,0,1,0,0,False
ENSG00000250654.7,0,1,0,0,False
ENSG00000250665.1,0,1,0,0,False
ENSG00000250697.2,0,1,0,0,False
ENSG00000250723,0,1,0,0,False
ENSG00000250740,0,1,0,0,False
ENSG00000250746.1,0,1,0,0,False
ENSG00000250751.1,0,1,0,0,False
ENSG00000250753.2,0,1,0,0,False
ENSG00000250781,0,1,0,0,False
ENSG00000250781.2,0,1,0,0,False
ENSG00000250790.4,0,1,0,0,False
ENSG00000250820.1,0,1,0,0,False
ENSG00000250842,0,1,0,0,False
ENSG00000250863,0,1,0,0,False
ENSG00000250887.1,0,1,0,0,False
ENSG00000250899,0,1,0,0,False
ENSG00000250934,0,1,0,0,False
ENSG00000250969,0,1,0,0,False
ENSG00000250994,0,1,0,0,False
ENSG00000251031.2,0,1,0,0,False
ENSG00000251034,0,1,0,0,False
ENSG00000251034.2,0,1,0,0,False
ENSG00000251062.1,0,1,0,0,False
ENSG00000251088.1,0,1,0,0,False
ENSG00000251095.7,0,1,0,0,False
ENSG00000251131,0,1,0,0,False
ENSG00000251139,0,1,0,0,False
ENSG00000251139.2,0,1,0,0,False
ENSG00000251143.1,0,1,0,0,False
ENSG00000251171,0,1,0,0,False
ENSG00000251171.1,0,1,0,0,False
ENSG00000251257.2,0,1,0,0,False
ENSG00000251259.1,0,1,0,0,False
ENSG00000251293,0,1,0,0,False
ENSG00000251309,0,1,0,0,False
ENSG00000251314.2,0,1,0,0,False
ENSG00000251325.1,0,1,0,0,False
ENSG00000251339.6,0,1,0,0,False
ENSG00000251357.4,0,1,0,0,False
ENSG00000251379.1,0,1,0,0,False
ENSG00000251391,0,1,0,0,False
ENSG00000251417.2,0,1,0,0,False
ENSG00000251501.1,0,1,0,0,False
ENSG00000251545.2,0,1,0,0,False
ENSG00000251555,0,1,0,0,False
ENSG00000251557.2,0,1,0,0,False
ENSG00000251574,0,1,0,0,False
ENSG00000251574.8,0,1,0,0,False
ENSG00000251598,0,1,0,0,False
ENSG00000251600.8,0,1,0,0,False
ENSG00000251648.2,0,1,0,0,False
ENSG00000251654,0,1,0,0,False
ENSG00000251661,0,1,0,0,False
ENSG00000251661.3,0,1,0,0,False
ENSG00000251668.2,0,1,0,0,False
ENSG00000251675.1,0,1,0,0,False
ENSG00000251680.6,0,1,0,0,False
ENSG00000251867,0,1,0,0,False
ENSG00000253106,0,1,0,0,False
ENSG00000253116.1,0,1,0,0,False
ENSG00000253180.1,0,1,0,0,False
ENSG00000253181,0,1,0,0,False
ENSG00000253183.1,0,1,0,0,False
ENSG00000253194,0,1,0,0,False
ENSG00000253194.2,0,1,0,0,False
ENSG00000253200,0,1,0,0,False
ENSG00000253207.3,0,1,0,0,False
ENSG00000253217.1,0,1,0,0,False
ENSG00000253263,0,1,0,0,False
ENSG00000253284.2,0,1,0,0,False
ENSG00000253286,0,1,0,0,False
ENSG00000253288,0,1,0,0,False
ENSG00000253295,0,1,0,0,False
ENSG00000253300,0,1,0,0,False
ENSG00000253322,0,1,0,0,False
ENSG00000253322.1,0,1,0,0,False
ENSG00000253335.1,0,1,0,0,False
ENSG00000253344,0,1,0,0,False
ENSG00000253347.1,0,1,0,0,False
ENSG00000253354,0,1,0,0,False
ENSG00000253363,0,1,0,0,False
ENSG00000253374,0,1,0,0,False
ENSG00000253377.2,0,1,0,0,False
ENSG00000253389,0,1,0,0,False
ENSG00000253389.2,0,1,0,0,False
ENSG00000253398,0,1,0,0,False
ENSG00000253406.1,0,1,0,0,False
ENSG00000253420.1,0,1,0,0,False
ENSG00000253433,0,1,0,0,False
ENSG00000253445,0,1,0,0,False
ENSG00000253449.1,0,1,0,0,False
ENSG00000253471,0,1,0,0,False
ENSG00000253496,0,1,0,0,False
ENSG00000253496.3,0,1,0,0,False
ENSG00000253500,0,1,0,0,False
ENSG00000253524.1,0,1,0,0,False
ENSG00000253530,0,1,0,0,False
ENSG00000253553,0,1,0,0,False
ENSG00000253553.7,0,1,0,0,False
ENSG00000253557,0,1,0,0,False
ENSG00000253557.6,0,1,0,0,False
ENSG00000253567.1,0,1,0,0,False
ENSG00000253607,0,1,0,0,False
ENSG00000253620.2,0,1,0,0,False
ENSG00000253642.6,0,1,0,0,False
ENSG00000253656,0,1,0,0,False
ENSG00000253675,0,1,0,0,False
ENSG00000253675.1,0,1,0,0,False
ENSG00000253683,0,1,0,0,False
ENSG00000253687.1,0,1,0,0,False
ENSG00000253693,0,1,0,0,False
ENSG00000253693.1,0,1,0,0,False
ENSG00000253706,0,1,0,0,False
ENSG00000253720,0,1,0,0,False
ENSG00000253736,0,1,0,0,False
ENSG00000253736.3,0,1,0,0,False
ENSG00000253762,0,1,0,0,False
ENSG00000253766,0,1,0,0,False
ENSG00000253784,0,1,0,0,False
ENSG00000253784.1,0,1,0,0,False
ENSG00000253798.2,0,1,0,0,False
ENSG00000253853,0,1,0,0,False
ENSG00000253859,0,1,0,0,False
ENSG00000253875,0,1,0,0,False
ENSG00000253903.2,0,1,0,0,False
ENSG00000253917.4,0,1,0,0,False
ENSG00000253939,0,1,0,0,False
ENSG00000253961,0,1,0,0,False
ENSG00000253968.2,0,1,0,0,False
ENSG00000253980,0,1,0,0,False
ENSG00000253986,0,1,0,0,False
ENSG00000254024.1,0,1,0,0,False
ENSG00000254044.5,0,1,0,0,False
ENSG00000254067.2,0,1,0,0,False
ENSG00000254092,0,1,0,0,False
ENSG00000254115,0,1,0,0,False
ENSG00000254138.1,0,1,0,0,False
ENSG00000254141.1,0,1,0,0,False
ENSG00000254163.1,0,1,0,0,False
ENSG00000254177.1,0,1,0,0,False
ENSG00000254180,0,1,0,0,False
ENSG00000254186,0,1,0,0,False
ENSG00000254186.3,0,1,0,0,False
ENSG00000254192.1,0,1,0,0,False
ENSG00000254193.1,0,1,0,0,False
ENSG00000254202,0,1,0,0,False
ENSG00000254202.2,0,1,0,0,False
ENSG00000254263.1,0,1,0,0,False
ENSG00000254303.1,0,1,0,0,False
ENSG00000254343.2,0,1,0,0,False
ENSG00000254350,0,1,0,0,False
ENSG00000254366,0,1,0,0,False
ENSG00000254366.7,0,1,0,0,False
ENSG00000254367.5,0,1,0,0,False
ENSG00000254373,0,1,0,0,False
ENSG00000254373.1,0,1,0,0,False
ENSG00000254380.2,0,1,0,0,False
ENSG00000254394.2,0,1,0,0,False
ENSG00000254404,0,1,0,0,False
ENSG00000254404.1,0,1,0,0,False
ENSG00000254409.3,0,1,0,0,False
ENSG00000254420,0,1,0,0,False
ENSG00000254420.1,0,1,0,0,False
ENSG00000254459.1,0,1,0,0,False
ENSG00000254485,0,1,0,0,False
ENSG00000254501.1,0,1,0,0,False
ENSG00000254531,0,1,0,0,False
ENSG00000254538,0,1,0,0,False
ENSG00000254538.1,0,1,0,0,False
ENSG00000254553.1,0,1,0,0,False
ENSG00000254568.1,0,1,0,0,False
ENSG00000254577,0,1,0,0,False
ENSG00000254577.1,0,1,0,0,False
ENSG00000254604,0,1,0,0,False
ENSG00000254615.3,0,1,0,0,False
ENSG00000254631.5,0,1,0,0,False
ENSG00000254662.1,0,1,0,0,False
ENSG00000254673.1,0,1,0,0,False
ENSG00000254695,0,1,0,0,False
ENSG00000254695.2,0,1,0,0,False
ENSG00000254698.1,0,1,0,0,False
ENSG00000254710.2,0,1,0,0,False
ENSG00000254732.2,0,1,0,0,False
ENSG00000254733,0,1,0,0,False
ENSG00000254734.1,0,1,0,0,False
ENSG00000254741.1,0,1,0,0,False
ENSG00000254744,0,1,0,0,False
ENSG00000254777,0,1,0,0,False
ENSG00000254777.5,0,1,0,0,False
ENSG00000254787.1,0,1,0,0,False
ENSG00000254844.4,0,1,0,0,False
ENSG00000254859.1,0,1,0,0,False
ENSG00000254861.2,0,1,0,0,False
ENSG00000254865.1,0,1,0,0,False
ENSG00000254873,0,1,0,0,False
ENSG00000254906,0,1,0,0,False
ENSG00000254907.1,0,1,0,0,False
ENSG00000254927,0,1,0,0,False
ENSG00000254936.4,0,1,0,0,False
ENSG00000254979.5,0,1,0,0,False
ENSG00000254988,0,1,0,0,False
ENSG00000255021,0,1,0,0,False
ENSG00000255026,0,1,0,0,False
ENSG00000255026.1,0,1,0,0,False
ENSG00000255027,0,1,0,0,False
ENSG00000255031,0,1,0,0,False
ENSG00000255031.5,0,1,0,0,False
ENSG00000255045,0,1,0,0,False
ENSG00000255045.1,0,1,0,0,False
ENSG00000255046,0,1,0,0,False
ENSG00000255084.1,0,1,0,0,False
ENSG00000255085.8,0,1,0,0,False
ENSG00000255139.2,0,1,0,0,False
ENSG00000255146.1,0,1,0,0,False
ENSG00000255176.1,0,1,0,0,False
ENSG00000255182.2,0,1,0,0,False
ENSG00000255191.1,0,1,0,0,False
ENSG00000255201.1,0,1,0,0,False
ENSG00000255206.1,0,1,0,0,False
ENSG00000255224,0,1,0,0,False
ENSG00000255229.1,0,1,0,0,False
ENSG00000255237.1,0,1,0,0,False
ENSG00000255240,0,1,0,0,False
ENSG00000255240.6,0,1,0,0,False
ENSG00000255292.9,0,1,0,0,False
ENSG00000255320,0,1,0,0,False
ENSG00000255340.1,0,1,0,0,False
ENSG00000255366,0,1,0,0,False
ENSG00000255367.3,0,1,0,0,False
ENSG00000255395.1,0,1,0,0,False
ENSG00000255404.1,0,1,0,0,False
ENSG00000255422,0,1,0,0,False
ENSG00000255422.3,0,1,0,0,False
ENSG00000255429.1,0,1,0,0,False
ENSG00000255446,0,1,0,0,False
ENSG00000255446.1,0,1,0,0,False
ENSG00000255462.1,0,1,0,0,False
ENSG00000255467.1,0,1,0,0,False
ENSG00000255476,0,1,0,0,False
ENSG00000255476.1,0,1,0,0,False
ENSG00000255487,0,1,0,0,False
ENSG00000255500.2,0,1,0,0,False
ENSG00000255508,0,1,0,0,False
ENSG00000255508.7,0,1,0,0,False
ENSG00000255515.1,0,1,0,0,False
ENSG00000255537,0,1,0,0,False
ENSG00000255555.1,0,1,0,0,False
ENSG00000255575.1,0,1,0,0,False
ENSG00000255621,0,1,0,0,False
ENSG00000255644.1,0,1,0,0,False
ENSG00000255689,0,1,0,0,False
ENSG00000255692,0,1,0,0,False
ENSG00000255745,0,1,0,0,False
ENSG00000255746.1,0,1,0,0,False
ENSG00000255801,0,1,0,0,False
ENSG00000255801.1,0,1,0,0,False
ENSG00000255839,0,1,0,0,False
ENSG00000255845.1,0,1,0,0,False
ENSG00000255856,0,1,0,0,False
ENSG00000255872,0,1,0,0,False
ENSG00000255872.3,0,1,0,0,False
ENSG00000255886,0,1,0,0,False
ENSG00000255910,0,1,0,0,False
ENSG00000255968.1,0,1,0,0,False
ENSG00000255983,0,1,0,0,False
ENSG00000256013,0,1,0,0,False
ENSG00000256013.1,0,1,0,0,False
ENSG00000256028.2,0,1,0,0,False
ENSG00000256100,0,1,0,0,False
ENSG00000256150.2,0,1,0,0,False
ENSG00000256196.2,0,1,0,0,False
ENSG00000256206.2,0,1,0,0,False
ENSG00000256237,0,1,0,0,False
ENSG00000256249.1,0,1,0,0,False
ENSG00000256278.1,0,1,0,0,False
ENSG00000256343,0,1,0,0,False
ENSG00000256357.1,0,1,0,0,False
ENSG00000256399.1,0,1,0,0,False
ENSG00000256417,0,1,0,0,False
ENSG00000256427.2,0,1,0,0,False
ENSG00000256433,0,1,0,0,False
ENSG00000256448,0,1,0,0,False
ENSG00000256448.5,0,1,0,0,False
ENSG00000256469,0,1,0,0,False
ENSG00000256500.6,0,1,0,0,False
ENSG00000256591.5,0,1,0,0,False
ENSG00000256625.1,0,1,0,0,False
ENSG00000256646.7,0,1,0,0,False
ENSG00000256694,0,1,0,0,False
ENSG00000256705,0,1,0,0,False
ENSG00000256712.1,0,1,0,0,False
ENSG00000256861.1,0,1,0,0,False
ENSG00000256947,0,1,0,0,False
ENSG00000256947.1,0,1,0,0,False
ENSG00000256966,0,1,0,0,False
ENSG00000256966.6,0,1,0,0,False
ENSG00000256967.1,0,1,0,0,False
ENSG00000257004,0,1,0,0,False
ENSG00000257022,0,1,0,0,False
ENSG00000257022.1,0,1,0,0,False
ENSG00000257058,0,1,0,0,False
ENSG00000257060,0,1,0,0,False
ENSG00000257083.7,0,1,0,0,False
ENSG00000257095,0,1,0,0,False
ENSG00000257128.1,0,1,0,0,False
ENSG00000257165.5,0,1,0,0,False
ENSG00000257180.1,0,1,0,0,False
ENSG00000257181,0,1,0,0,False
ENSG00000257207.5,0,1,0,0,False
ENSG00000257221,0,1,0,0,False
ENSG00000257225.1,0,1,0,0,False
ENSG00000257228,0,1,0,0,False
ENSG00000257228.5,0,1,0,0,False
ENSG00000257239,0,1,0,0,False
ENSG00000257253,0,1,0,0,False
ENSG00000257275,0,1,0,0,False
ENSG00000257277,0,1,0,0,False
ENSG00000257277.2,0,1,0,0,False
ENSG00000257283,0,1,0,0,False
ENSG00000257322,0,1,0,0,False
ENSG00000257322.6,0,1,0,0,False
ENSG00000257341.5,0,1,0,0,False
ENSG00000257378.1,0,1,0,0,False
ENSG00000257386.1,0,1,0,0,False
ENSG00000257431,0,1,0,0,False
ENSG00000257454.1,0,1,0,0,False
ENSG00000257458.1,0,1,0,0,False
ENSG00000257474.5,0,1,0,0,False
ENSG00000257475,0,1,0,0,False
ENSG00000257489.6,0,1,0,0,False
ENSG00000257500.1,0,1,0,0,False
ENSG00000257520,0,1,0,0,False
ENSG00000257520.1,0,1,0,0,False
ENSG00000257522.7,0,1,0,0,False
ENSG00000257524.6,0,1,0,0,False
ENSG00000257545,0,1,0,0,False
ENSG00000257550,0,1,0,0,False
ENSG00000257622.1,0,1,0,0,False
ENSG00000257663,0,1,0,0,False
ENSG00000257681,0,1,0,0,False
ENSG00000257703.6,0,1,0,0,False
ENSG00000257732.1,0,1,0,0,False
ENSG00000257737,0,1,0,0,False
ENSG00000257759.2,0,1,0,0,False
ENSG00000257764,0,1,0,0,False
ENSG00000257764.2,0,1,0,0,False
ENSG00000257769.1,0,1,0,0,False
ENSG00000257869,0,1,0,0,False
ENSG00000257894,0,1,0,0,False
ENSG00000257894.2,0,1,0,0,False
ENSG00000257921,0,1,0,0,False
ENSG00000257925,0,1,0,0,False
ENSG00000257947.1,0,1,0,0,False
ENSG00000257951.2,0,1,0,0,False
ENSG00000258028.3,0,1,0,0,False
ENSG00000258077,0,1,0,0,False
ENSG00000258077.2,0,1,0,0,False
ENSG00000258081.4,0,1,0,0,False
ENSG00000258090.1,0,1,0,0,False
ENSG00000258092.1,0,1,0,0,False
ENSG00000258107.3,0,1,0,0,False
ENSG00000258119,0,1,0,0,False
ENSG00000258121,0,1,0,0,False
ENSG00000258130.8,0,1,0,0,False
ENSG00000258150,0,1,0,0,False
ENSG00000258150.6,0,1,0,0,False
ENSG00000258154.2,0,1,0,0,False
ENSG00000258168,0,1,0,0,False
ENSG00000258168.6,0,1,0,0,False
ENSG00000258170,0,1,0,0,False
ENSG00000258181,0,1,0,0,False
ENSG00000258185.2,0,1,0,0,False
ENSG00000258199.1,0,1,0,0,False
ENSG00000258203.5,0,1,0,0,False
ENSG00000258210.1,0,1,0,0,False
ENSG00000258215.1,0,1,0,0,False
ENSG00000258216,0,1,0,0,False
ENSG00000258231,0,1,0,0,False
ENSG00000258231.5,0,1,0,0,False
ENSG00000258232.2,0,1,0,0,False
ENSG00000258234,0,1,0,0,False
ENSG00000258272,0,1,0,0,False
ENSG00000258272.1,0,1,0,0,False
ENSG00000258302.2,0,1,0,0,False
ENSG00000258308,0,1,0,0,False
ENSG00000258311.5,0,1,0,0,False
ENSG00000258312.1,0,1,0,0,False
ENSG00000258314.3,0,1,0,0,False
ENSG00000258337,0,1,0,0,False
ENSG00000258344.1,0,1,0,0,False
ENSG00000258380.1,0,1,0,0,False
ENSG00000258410,0,1,0,0,False
ENSG00000258410.1,0,1,0,0,False
ENSG00000258416.1,0,1,0,0,False
ENSG00000258425.1,0,1,0,0,False
ENSG00000258448,0,1,0,0,False
